0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0,0.0,0.9999999999999999,9.062763953491404,0.9999999999999999,4.333811448677341,0.9842147416927185,-2.7953517266713073,0.9737853431455723,-4.399590962312602,1.0029531345727003,1.4871408019292944,0.9852580225872525,0.1517819526299306,0.9946121667291024,3.183826933673992,0.9494131074922152,-5.346314005783443
1.0,0.0,0.9999999999999999,10.765182635968253,1.0,5.73119239592837,0.985961116320463,-2.162564946249189,0.9725180179215698,-3.71350023788155,1.0040451732951876,2.8876204452332668,0.9894409635105613,1.963581198095603,0.9975563314167069,4.903657451454608,0.9571430556268821,-3.771247288645424
1.0,0.0,1.0,9.758414691545445,1.0000000000000002,5.162166074030953,0.9907998656379836,-1.9446900296893248,0.986494742384789,-2.8369290411848596,1.0045460221502278,2.3200130422479335,0.983367391253492,0.5488740834659139,0.9960191566190562,3.8878115413464953,0.9617889269927957,-3.8893475113153126
1.0,0.0,0.9999999999999999,10.089625536192992,1.0000000000000002,5.217159110778922,0.9897316125630378,-2.015443336668161,0.9804075576579901,-3.3395675664030984,1.0041129436018297,2.3737792381797655,0.9852592334224686,0.9333463982727439,0.996982406412753,4.224714262367045,0.9631153536541424,-3.640617161127009
1.0,0.0,1.0,9.417665318729824,1.0,4.6860868830782945,0.9851387939403902,-2.5994442815862437,0.9754193805345265,-4.061631588828724,1.0034143870193046,1.8407258792201986,0.9858142781281268,0.5134532488487423,0.9951629104298819,3.541993280607048,0.9513608018698895,-4.98255518331152
1.0,0.0,1.0000000000000002,9.239741322031424,0.9999999999999998,4.431270222321609,0.9888176379507762,-2.3664545386082736,0.9793439867698533,-3.8796399585132404,1.003276411010195,1.5855175869264948,0.9832281359110961,0.0010115529565344983,0.9957185139468411,3.3673593969868008,0.9603552573562588,-4.353080933260768
1.0,0.0,0.9999999999999999,9.419083590459442,1.0,4.391805753711474,0.988381004996215,-2.408008322066823,0.9750312831844363,-4.273116017277879,1.0028266651019717,1.544775809061404,0.9841390410929363,0.16835366191341344,0.9964224984303933,3.550865147312375,0.9623954541885387,-4.116185372959281
1.0,0.0,1.0,11.0494159421843,0.9999999999999997,5.8875924698536455,0.9898074605612346,-1.7578558413161598,0.9763982477921285,-3.2930925270485454,1.0043158061798783,3.0447874057085986,0.9881024365412604,1.9682352034980106,0.998793206202093,5.19517487212333,0.9672295099997865,-2.7781226095023444
1.0,0.0,0.9999999999999999,10.9354136896193,1.0,6.063614138579293,0.9868780392885739,-1.9743879642617257,0.9769562686073754,-3.1408938806037816,1.0047912242506274,3.222155254835577,0.9893314082740293,2.1600359315757225,0.997462094983066,5.073332790136207,0.9568660804249934,-3.666576464280159
1.0,0.0,1.0,7.49549778320778,0.9999999999999999,2.6960768206629484,0.9865346130768017,-3.1355007613177572,0.9745570675946479,-5.261641957288747,1.0011276478659679,-0.1557888192106717,0.9791326891451158,-1.9466124150043094,0.9933229985170193,1.6089039377368022,0.9557284578087683,-5.7279437356258605
1.0,0.0,0.9999999999999999,7.988484148831055,1.0000000000000002,3.0511661963718923,0.9843615400843339,-3.199273116884166,0.9693506766759743,-5.506849781966009,1.0011688655056665,0.19941806348591373,0.9820470845555552,-1.2378804532347123,0.993981872886437,2.105806085733767,0.9529132901745881,-5.70696873451329
1.0,0.0,1.0,10.883486517479138,0.9999999999999998,6.102149184397327,0.9885039332397833,-1.820206391919888,0.9809458744240505,-2.776534847329262,1.0051383329088224,3.261672358449705,0.9882118810262017,2.010034765796644,0.9974384284402715,5.021266039120047,0.9591855997924664,-3.4874424594091904
1.0,0.0,1.0,8.320398425946319,1.0,3.2698258836130725,0.9855328368466814,-3.0238979176351264,0.96937396964049,-5.3851487374621,1.00130470986449,0.4184649595739618,0.9824477810973511,-0.9627470042844956,0.9948195264875699,2.4426911264608373,0.9568912441669913,-5.207270574844524
1.0,0.0,0.9999999999999998,9.846728793244301,0.9999999999999999,5.112564032676698,0.9831346731861555,-2.623445038910789,0.9728457609239537,-4.0283644735827915,1.0036744056034044,2.2679407733590473,0.9880749433039622,1.1691340524125806,0.9952561337592014,3.971609052865792,0.9469966386635331,-5.089660216300486
1.0,0.0,0.9999999999999999,10.886500941835843,1.0000000000000002,5.722158302918825,0.9875668013543702,-2.016137645370486,0.972752553377794,-3.6999044184783303,1.0039349996568572,2.8782740369992257,0.9889456103591602,1.9410237171638776,0.9982893617695524,5.029294857448997,0.9624320968162187,-3.2790047232943818
1.0,0.0,0.9999999999999999,9.33131106755481,1.0,4.291634635631407,0.9872703726793811,-2.538011041090654,0.9730568964680268,-4.497867848535189,1.0026093769669948,1.4439871666897608,0.9845403881189763,0.14052272530126841,0.996204146708416,3.461801888679321,0.9602099879121678,-4.351974917866874
1.0,0.0,1.0,9.968825250410786,0.9999999999999998,4.9085855594315415,0.986228432798008,-2.4193444911273123,0.9717044303367914,-4.259039560992769,1.0031546993619722,2.0624873677757702,0.987032098054199,0.9784489172443835,0.996816916630741,4.1029368784834235,0.9581770975927559,-4.155719114813115
1.0,0.0,0.9999999999999999,8.537171307803261,1.0000000000000002,3.6645223303880305,0.9810347596497243,-3.2758657093968933,0.966102313254175,-5.424743995458869,1.0016641564743654,0.8141854606817528,0.985422591822159,-0.3147611359057363,0.9938743214617834,2.6538544081098814,0.9447955460479815,-6.046859927473184
1.0,0.0,1.0,10.225755633607898,1.0,5.412468325088406,0.9877172753758885,-2.1285034916522725,0.9785540939380505,-3.3832916615638857,1.0042794880652375,2.5695603711299797,0.9868112663936693,1.2696625512723765,0.9966869550470864,4.359099703359024,0.9579369646476145,-3.984298420850874
1.0,0.0,1.0000000000000002,10.23834794142638,0.9999999999999999,5.284083423789973,0.9864788779468749,-2.2753995489944137,0.9742146593086244,-3.829095108763458,1.0037804090251716,2.4397608156421113,0.9876305438440793,1.324470968602073,0.9968746235092997,4.372800324138057,0.9571971349534936,-4.0631687159383745
1.0,0.0,0.9999999999999999,7.351212725543802,1.0,2.4980801167279334,0.98619911857937,-3.2258595326953525,0.9730040590958673,-5.504497585045644,1.0007861426563753,-0.3547594899520291,0.9788951015207709,-2.118606909529287,0.9932410414157247,1.4641314323458656,0.955802954625593,-5.811656339124247
1.0,0.0,1.0000000000000002,10.003256333100737,1.0,4.972884232592637,0.9875896877931547,-2.2807614734336865,0.9743187196160527,-4.001341171432217,1.0034010404725642,2.127485350561833,0.9863547561723515,0.9313798425458198,0.9969867607863665,4.138370764319412,0.9606721184925797,-3.923176496791941
1.0,0.0,0.9999999999999999,6.497140952868817,0.9999999999999999,1.8991508697779167,0.9843956647017115,-3.570613966465707,0.9741135640414031,-5.726495972665096,1.0003438106873401,-0.9549512495507039,0.9770037415287173,-2.9410825225341197,0.9913061693668677,0.5985282847996397,0.948789992712044,-6.820031178631554
1.0,0.0,0.9999999999999998,8.29941554123481,0.9999999999999998,3.3223223356391713,0.9867681140544762,-2.905451904888431,0.972490840693751,-5.09223645260723,1.0015856763890647,0.4717619409344388,0.9816361420251997,-1.0503216145825245,0.994772736784941,2.421430806458947,0.9584730587336738,-5.076291820069238
1.0,0.0,0.9999999999999999,9.767028801007816,1.0,4.733804232299489,0.9836137094752777,-2.702850513126985,0.9680887706922255,-4.65983746338112,1.0027624437918918,1.8865918011245812,0.9878209639569112,0.9325862301035727,0.9960869161718819,3.8968264062433238,0.9522417403605759,-4.758134999339551
1.0,0.0,1.0000000000000002,8.311993208791442,1.0,3.036786482152944,0.9857236474821105,-3.0659250359113814,0.9657107476043235,-5.8208323542284575,1.000624025717286,0.18348428783932286,0.9822933415539568,-1.0802324657602937,0.9953742665928598,2.4375731919667976,0.960507466796589,-4.940177105320063
1.0,0.0,1.0,9.708374693619875,1.0,5.118061187566228,0.9889582646816621,-2.1235720658426613,0.9838165181124428,-3.093044036261229,1.004402540248402,2.2755018123217976,0.9843570105989793,0.6313195873475103,0.9956986378807896,3.835875132294821,0.9576961816672608,-4.261115413980738
1.0,0.0,1.0000000000000002,9.133519399224397,1.0,4.11913153226221,0.9852630111242987,-2.7696215788518797,0.9703154413396315,-4.82623398599581,1.0022993114986687,1.2706024053073175,0.9850813235474298,0.05803526665559697,0.9956231480007841,3.260573008830276,0.9556173175453296,-4.843648382226159
1.0,0.0,0.9999999999999998,7.6296465406351714,1.0,2.7709587455192968,0.9861859258173713,-3.139147477006608,0.9731226035288141,-5.343592535165347,1.001102353624544,-0.08097901026833919,0.9798093022484491,-1.7789370548233912,0.9935955910366541,1.7446733837412947,0.9557703093674942,-5.659576723477364
1.0,0.0,1.0,10.615186919000697,1.0,5.508012254081798,0.9836659109154648,-2.431965456818079,0.9676131549803869,-4.253001178953681,1.0034157744402208,2.662655187736799,0.99021890683816,1.9188962393257705,0.9971744236070308,4.751408959993973,0.9532646005343596,-4.189451094096949
1.0,0.0,1.0,9.3224597068916,1.0,4.2710257979072015,0.9900289997178129,-2.300714585367024,0.9770273359301433,-4.169968030266438,1.0027530550277042,1.4237866863460098,0.9828115629342236,-0.0844157570970915,0.9965619957200454,3.455065572057301,0.9662652398148232,-3.8481596506441487
1.0,0.0,1.0000000000000002,11.309910102928995,0.9999999999999998,6.43912068626082,0.9916321010085236,-1.4149535616096998,0.9845469866524175,-2.270913333211417,1.0055792694032528,3.5998904018332047,0.9876063661094876,2.2487032104341975,0.9986036952495532,5.45455415523507,0.9672531278409378,-2.5716794477868756
1.0,0.0,0.9999999999999998,9.398408748806212,0.9999999999999999,4.643706826706911,0.98290691278522,-2.800317321757718,0.9717250818761262,-4.3938637626948545,1.0031192781122695,1.797508053443027,0.9869276317032321,0.6388718949151225,0.9948057698843573,3.5206198835798537,0.9468868741668054,-5.36275090865892
1.0,0.0,0.9999999999999999,9.88996477622464,1.0,4.838328061198482,0.9887019588238322,-2.227127562297703,0.9755258765823225,-3.9758728233564105,1.0033024051706836,1.9926492159539893,0.9853675918291891,0.7032202917581624,0.9970678014038841,4.025557570852623,0.9633670717799163,-3.7661035944589045
1.0,0.0,0.9999999999999997,10.700121529687546,1.0,5.705870997274593,0.9917223609821083,-1.658778891149598,0.9819226679006084,-2.9254393263640384,1.0045705673028051,2.86378746618633,0.9858527701082817,1.4664204269969128,0.9982357832094163,4.8425999701910625,0.9690768390796749,-2.798797858917059
1.0,0.0,0.9999999999999999,11.042048892180302,0.9999999999999999,6.083118687931421,0.9887383947842239,-1.7994659798122012,0.9783203667757815,-3.016475664934005,1.0048200451228537,3.2417413715519223,0.9886497421993802,2.1185645393999413,0.9981161829105952,5.183822993162481,0.9621057634291268,-3.1819697990876676
1.0,0.0,1.0,11.130602328466098,0.9999999999999997,6.345383503691966,0.9910625073989819,-1.5037904644205258,0.9849866717733258,-2.286799583697665,1.0055843365352795,3.506167537846978,0.9873907151977028,2.1093895990106684,0.9981055883207522,5.272314028540151,0.964852665458461,-2.865139039337134
1.0,0.0,1.0,11.302544885263023,0.9999999999999999,6.519164507170992,0.9898345971768806,-1.5537197286285704,0.9833385908682273,-2.326850418933206,1.005684098919115,3.6802304181010994,0.9886156913745984,2.4092358864215657,0.9981053018776717,5.444254898204865,0.9621368930835227,-2.9921012069054798
1.0,0.0,0.9999999999999999,9.889791802792296,0.9999999999999999,5.308178170682995,0.987949242092808,-2.1465498516728805,0.9826598089941881,-3.081251603832255,1.0045606212180682,2.466066477224136,0.9854751734849095,0.9276053940540312,0.995725542009248,4.0174514721439,0.9553660795130029,-4.347787468292212
1.0,0.0,1.0000000000000002,10.513485550247673,0.9999999999999998,5.595887160076955,0.9886167544791499,-1.982089430729724,0.9783441422244546,-3.2978768660990014,1.0043661064977565,2.753224585254121,0.987192359617944,1.5102752248370885,0.9974152319456816,4.6511282587705045,0.9612905021937075,-3.554480916462307
1.0,0.0,1.0,11.616872886397323,1.0000000000000002,6.743105573419729,0.9869399739320703,-1.729734836043514,0.9776994841657157,-2.677454003890185,1.005491317634071,3.903626733935004,0.9911656443605426,2.9666334955614704,0.9981797867271257,5.759021578497276,0.9570135688053746,-3.249608887246409
1.0,0.0,0.9999999999999999,7.553425363098534,1.0,2.8747153171658026,0.9882405039770602,-2.934196454840436,0.979215665762728,-4.760488240340861,1.0016062905738456,0.02421363865412758,0.9781676602121792,-1.9599577222592588,0.9932783959845406,1.6665662498073661,0.9576936897843153,-5.508642936842025
1.0,0.0,0.9999999999999998,9.332328965518366,0.9999999999999998,4.632072160124513,0.9858245714147704,-2.5597278188938937,0.9769026818570845,-3.966285193292565,1.0034650430743584,1.7868549115077401,0.985162129419079,0.37217119076355887,0.9950981037069473,3.4562729213801604,0.9524262595715091,-4.938415212607053
1.0,0.0,1.0,8.07544930137399,0.9999999999999999,3.0882613969044033,0.9886874953661683,-2.8149473408055408,0.9750014697274437,-5.0086329172093995,1.001406220665398,0.23718974915526522,0.979720186442064,-1.4725897754738142,0.9947396159228128,2.1972681635915516,0.9627259391101343,-4.846886067470759
1.0,0.0,1.0,9.228799710489515,0.9999999999999998,4.1989812185153665,0.9864246632385224,-2.6427521598159642,0.9718661871919747,-4.651019239737017,1.0024572674555945,1.350901300862256,0.9847191751694696,0.08280697151677109,0.9959431683219755,3.3577470718069806,0.9582873823721736,-4.569803704894704
1.0,0.0,1.0,9.748030687949496,0.9999999999999999,4.657439385714045,0.987711108294737,-2.3731798052319775,0.9732072314345356,-4.276415836374191,1.0029530512316482,1.8107685022188476,0.9855429295878149,0.5911182722966541,0.9968676223958676,3.8824417317349083,0.9618045724092535,-3.9856848422777866
1.0,0.0,0.9999999999999998,7.7291980253670545,1.0,2.9269992237488633,0.9842001392412247,-3.257114336573193,0.9712814277026988,-5.4087825544761206,1.001245412025753,0.07546929092604754,0.9812550103943599,-1.491693482244789,0.9933041476448752,1.8424920697112541,0.9507596839046502,-6.008232790722567
1.0,0.0,0.9999999999999998,6.602376264723148,1.0,2.10712981282305,0.979136998056492,-3.9255035405482537,0.968536605590952,-6.059956063991472,1.0003814618376272,-0.7468647982878056,0.9800913009276307,-2.4106294875806946,0.9903474618836696,0.6980331462489013,0.9362468793242328,-7.757524106738148
1.0,0.0,1.0,9.33547112017476,1.0,4.435542303023839,0.9879485620159262,-2.4378473361135047,0.9765324739001061,-4.119354378553361,1.0030704974880829,1.5892050014245696,0.9840993902407571,0.14851727100716802,0.9959488587340739,3.4644521439907874,0.9597216827277183,-4.3675791963460755
1.0,0.0,1.0,10.67924721232281,0.9999999999999999,5.657419616665988,0.9882255008758546,-1.9900762656282192,0.9760754255083786,-3.456421764655599,1.0042067958717895,2.814305702146534,0.9879445018117426,1.6992623106754847,0.9978058750761934,4.819193084283919,0.9618699851787709,-3.426244434426429
1.0,0.0,0.9999999999999999,11.684442074682632,0.9999999999999999,6.77685078660981,0.9903452931927135,-1.4108891434474455,0.982325041485287,-2.2646523530562805,1.0057777369622019,3.938181219165439,0.9894679245265997,2.7812280737466177,0.9989210840742253,5.830953059535349,0.9649466091369672,-2.5515197306675685
